#,,,,,,,,,"generated_by='OpenQuake engine 3.10.0-git811058fcf4', start_date='2020-07-22T04:20:22', checksum=2291992654, investigation_time=50.0, ses_per_logic_tree_path=100000"
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake
184,10,6.550000E+00,1.501125E+00,-2.393208E-01,1.500000E+01,Active Shallow Crust,3.865861E+01,3.061062E+01,9.000000E+01
185,4,6.550000E+00,1.512361E+00,-2.252757E-01,1.500000E+01,Active Shallow Crust,3.865863E+01,3.061081E+01,9.000000E+01
186,6,6.550000E+00,1.523596E+00,-2.112306E-01,1.500000E+01,Active Shallow Crust,3.865864E+01,3.061017E+01,9.000000E+01
187,8,6.550000E+00,1.534832E+00,-1.971855E-01,1.500000E+01,Active Shallow Crust,3.865865E+01,3.060892E+01,9.000000E+01
188,6,6.550000E+00,1.546068E+00,-1.831404E-01,1.500000E+01,Active Shallow Crust,3.865870E+01,3.060810E+01,9.000000E+01
189,9,6.550000E+00,1.557303E+00,-1.690952E-01,1.500000E+01,Active Shallow Crust,3.575934E+01,3.080242E+01,9.000000E+01
190,9,6.550000E+00,1.568539E+00,-1.550501E-01,1.500000E+01,Active Shallow Crust,3.273362E+01,3.099953E+01,9.000000E+01
191,9,6.550000E+00,1.579775E+00,-1.410050E-01,1.500000E+01,Active Shallow Crust,2.959141E+01,3.119909E+01,9.000000E+01
192,4,6.550000E+00,1.591010E+00,-1.269598E-01,1.500000E+01,Active Shallow Crust,2.634514E+01,3.140196E+01,9.000000E+01
193,9,6.550000E+00,1.602246E+00,-1.129147E-01,1.500000E+01,Active Shallow Crust,2.301181E+01,3.160424E+01,9.000000E+01
194,8,6.550000E+00,1.613482E+00,-9.886957E-02,1.500000E+01,Active Shallow Crust,1.961089E+01,3.180886E+01,9.000000E+01
195,4,6.550000E+00,1.613207E+00,-8.088536E-02,1.500000E+01,Active Shallow Crust,1.616539E+01,3.201566E+01,9.000000E+01
196,5,6.550000E+00,1.612932E+00,-6.290115E-02,1.500000E+01,Active Shallow Crust,1.269911E+01,3.222593E+01,9.000000E+01
197,12,6.550000E+00,1.612657E+00,-4.491694E-02,1.500000E+01,Active Shallow Crust,9.237688E+00,3.243946E+01,9.000000E+01
198,6,6.550000E+00,1.612382E+00,-2.693272E-02,1.500000E+01,Active Shallow Crust,5.806068E+00,3.265610E+01,9.000000E+01
199,9,6.550000E+00,1.612107E+00,-8.948510E-03,1.500000E+01,Active Shallow Crust,2.427712E+00,3.287439E+01,9.000000E+01
200,9,6.550000E+00,1.611832E+00,9.035703E-03,1.500000E+01,Active Shallow Crust,3.591243E+02,3.309563E+01,9.000000E+01
201,6,6.550000E+00,1.611557E+00,2.701991E-02,1.500000E+01,Active Shallow Crust,3.591244E+02,3.309633E+01,9.000000E+01
202,9,6.550000E+00,1.611283E+00,4.500413E-02,1.500000E+01,Active Shallow Crust,3.591245E+02,3.309666E+01,9.000000E+01
203,12,6.550000E+00,1.611008E+00,6.298834E-02,1.500000E+01,Active Shallow Crust,3.591245E+02,3.309678E+01,9.000000E+01
204,10,6.550000E+00,1.610733E+00,8.097255E-02,1.500000E+01,Active Shallow Crust,3.591246E+02,3.309607E+01,9.000000E+01
205,7,6.550000E+00,1.290343E+00,-5.271871E-01,1.600000E+01,Active Shallow Crust,3.865888E+01,3.061226E+01,9.000000E+01
206,6,6.550000E+00,1.301579E+00,-5.131422E-01,1.600000E+01,Active Shallow Crust,3.865881E+01,3.061361E+01,9.000000E+01
207,7,6.550000E+00,1.312815E+00,-4.990973E-01,1.600000E+01,Active Shallow Crust,3.865876E+01,3.061315E+01,9.000000E+01
208,5,6.550000E+00,1.324051E+00,-4.850524E-01,1.600000E+01,Active Shallow Crust,3.865873E+01,3.061307E+01,9.000000E+01
209,6,6.550000E+00,1.335286E+00,-4.710074E-01,1.600000E+01,Active Shallow Crust,3.865871E+01,3.061341E+01,9.000000E+01
210,9,6.550000E+00,1.346522E+00,-4.569625E-01,1.600000E+01,Active Shallow Crust,3.865866E+01,3.061316E+01,9.000000E+01
211,9,6.550000E+00,1.357758E+00,-4.429175E-01,1.600000E+01,Active Shallow Crust,3.865866E+01,3.061231E+01,9.000000E+01
212,5,6.550000E+00,1.368994E+00,-4.288725E-01,1.600000E+01,Active Shallow Crust,3.865863E+01,3.061146E+01,9.000000E+01
213,3,6.550000E+00,1.380229E+00,-4.148276E-01,1.600000E+01,Active Shallow Crust,3.865860E+01,3.061181E+01,9.000000E+01
214,9,6.550000E+00,1.391465E+00,-4.007826E-01,1.600000E+01,Active Shallow Crust,3.865859E+01,3.061358E+01,9.000000E+01
215,10,6.550000E+00,1.402701E+00,-3.867375E-01,1.600000E+01,Active Shallow Crust,3.865857E+01,3.061435E+01,9.000000E+01
216,7,6.550000E+00,1.413936E+00,-3.726925E-01,1.600000E+01,Active Shallow Crust,3.865855E+01,3.061369E+01,9.000000E+01
217,8,6.550000E+00,1.425172E+00,-3.586475E-01,1.600000E+01,Active Shallow Crust,3.865854E+01,3.061303E+01,9.000000E+01
218,5,6.550000E+00,1.436408E+00,-3.446024E-01,1.600000E+01,Active Shallow Crust,3.865853E+01,3.061320E+01,9.000000E+01
219,3,6.550000E+00,1.447644E+00,-3.305574E-01,1.600000E+01,Active Shallow Crust,3.865854E+01,3.061456E+01,9.000000E+01
220,6,6.550000E+00,1.458879E+00,-3.165123E-01,1.600000E+01,Active Shallow Crust,3.865856E+01,3.061633E+01,9.000000E+01
221,4,6.550000E+00,1.470115E+00,-3.024673E-01,1.600000E+01,Active Shallow Crust,3.865852E+01,3.061753E+01,9.000000E+01
222,7,6.550000E+00,1.481350E+00,-2.884222E-01,1.600000E+01,Active Shallow Crust,3.865856E+01,3.061731E+01,9.000000E+01
223,10,6.550000E+00,1.492586E+00,-2.743771E-01,1.600000E+01,Active Shallow Crust,3.865853E+01,3.061624E+01,9.000000E+01
224,8,6.550000E+00,1.503822E+00,-2.603320E-01,1.600000E+01,Active Shallow Crust,3.865854E+01,3.061500E+01,9.000000E+01
225,8,6.550000E+00,1.515057E+00,-2.462869E-01,1.600000E+01,Active Shallow Crust,3.865859E+01,3.061419E+01,9.000000E+01
226,15,6.550000E+00,1.526293E+00,-2.322418E-01,1.600000E+01,Active Shallow Crust,3.865860E+01,3.061354E+01,9.000000E+01
227,8,6.550000E+00,1.537529E+00,-2.181967E-01,1.600000E+01,Active Shallow Crust,3.865863E+01,3.061374E+01,9.000000E+01
228,10,6.550000E+00,1.548764E+00,-2.041516E-01,1.600000E+01,Active Shallow Crust,3.865863E+01,3.061474E+01,9.000000E+01
229,7,6.550000E+00,1.560000E+00,-1.901065E-01,1.600000E+01,Active Shallow Crust,3.865866E+01,3.061435E+01,9.000000E+01
230,6,6.550000E+00,1.571236E+00,-1.760614E-01,1.600000E+01,Active Shallow Crust,3.575924E+01,3.080847E+01,9.000000E+01
231,6,6.550000E+00,1.582471E+00,-1.620163E-01,1.600000E+01,Active Shallow Crust,3.273348E+01,3.100467E+01,9.000000E+01
232,10,6.550000E+00,1.593707E+00,-1.479712E-01,1.600000E+01,Active Shallow Crust,2.959111E+01,3.120210E+01,9.000000E+01
233,3,6.550000E+00,1.604943E+00,-1.339260E-01,1.600000E+01,Active Shallow Crust,2.634477E+01,3.140300E+01,9.000000E+01
234,6,6.550000E+00,1.616178E+00,-1.198809E-01,1.600000E+01,Active Shallow Crust,2.301143E+01,3.160745E+01,9.000000E+01
235,9,6.550000E+00,1.627414E+00,-1.058358E-01,1.600000E+01,Active Shallow Crust,1.961076E+01,3.181542E+01,9.000000E+01
236,9,6.550000E+00,1.627139E+00,-8.785159E-02,1.600000E+01,Active Shallow Crust,1.616553E+01,3.202469E+01,9.000000E+01
237,10,6.550000E+00,1.626864E+00,-6.986739E-02,1.600000E+01,Active Shallow Crust,1.269950E+01,3.223575E+01,9.000000E+01
238,7,6.550000E+00,1.626589E+00,-5.188320E-02,1.600000E+01,Active Shallow Crust,9.237867E+00,3.244846E+01,9.000000E+01
239,6,6.550000E+00,1.626314E+00,-3.389900E-02,1.600000E+01,Active Shallow Crust,5.805946E+00,3.266491E+01,9.000000E+01
240,8,6.550000E+00,1.626039E+00,-1.591481E-02,1.600000E+01,Active Shallow Crust,2.427535E+00,3.288328E+01,9.000000E+01
241,9,6.550000E+00,1.625764E+00,2.069389E-03,1.600000E+01,Active Shallow Crust,3.591244E+02,3.310396E+01,9.000000E+01
242,4,6.550000E+00,1.625489E+00,2.005358E-02,1.600000E+01,Active Shallow Crust,3.591244E+02,3.310360E+01,9.000000E+01
243,7,6.550000E+00,1.625215E+00,3.803778E-02,1.600000E+01,Active Shallow Crust,3.591245E+02,3.310284E+01,9.000000E+01
244,4,6.550000E+00,1.624940E+00,5.602198E-02,1.600000E+01,Active Shallow Crust,3.591245E+02,3.310324E+01,9.000000E+01
245,7,6.550000E+00,1.624665E+00,7.400617E-02,1.600000E+01,Active Shallow Crust,3.591246E+02,3.310322E+01,9.000000E+01
246,7,6.550000E+00,1.304276E+00,-5.341529E-01,1.700000E+01,Active Shallow Crust,3.865879E+01,3.061932E+01,9.000000E+01
247,7,6.550000E+00,1.315512E+00,-5.201080E-01,1.700000E+01,Active Shallow Crust,3.865871E+01,3.061923E+01,9.000000E+01
248,8,6.550000E+00,1.326748E+00,-5.060631E-01,1.700000E+01,Active Shallow Crust,3.865868E+01,3.061938E+01,9.000000E+01
249,8,6.550000E+00,1.337983E+00,-4.920182E-01,1.700000E+01,Active Shallow Crust,3.865866E+01,3.061970E+01,9.000000E+01
250,8,6.550000E+00,1.349219E+00,-4.779733E-01,1.700000E+01,Active Shallow Crust,3.865863E+01,3.062003E+01,9.000000E+01
251,7,6.550000E+00,1.360455E+00,-4.639283E-01,1.700000E+01,Active Shallow Crust,3.865860E+01,3.062077E+01,9.000000E+01
252,8,6.550000E+00,1.371691E+00,-4.498834E-01,1.700000E+01,Active Shallow Crust,3.865857E+01,3.062109E+01,9.000000E+01
253,10,6.550000E+00,1.382926E+00,-4.358384E-01,1.700000E+01,Active Shallow Crust,3.865858E+01,3.062063E+01,9.000000E+01
254,11,6.550000E+00,1.394162E+00,-4.217935E-01,1.700000E+01,Active Shallow Crust,3.865852E+01,3.062078E+01,9.000000E+01
255,7,6.550000E+00,1.405398E+00,-4.077485E-01,1.700000E+01,Active Shallow Crust,3.865852E+01,3.062013E+01,9.000000E+01
256,10,6.550000E+00,1.416633E+00,-3.937035E-01,1.700000E+01,Active Shallow Crust,3.865849E+01,3.061907E+01,9.000000E+01
257,7,6.550000E+00,1.427869E+00,-3.796585E-01,1.700000E+01,Active Shallow Crust,3.865847E+01,3.061883E+01,9.000000E+01
258,10,6.550000E+00,1.439105E+00,-3.656134E-01,1.700000E+01,Active Shallow Crust,3.865847E+01,3.061920E+01,9.000000E+01
259,8,6.550000E+00,1.450340E+00,-3.515684E-01,1.700000E+01,Active Shallow Crust,3.865849E+01,3.061878E+01,9.000000E+01
260,6,6.550000E+00,1.461576E+00,-3.375234E-01,1.700000E+01,Active Shallow Crust,3.865850E+01,3.061772E+01,9.000000E+01
261,11,6.550000E+00,1.472812E+00,-3.234783E-01,1.700000E+01,Active Shallow Crust,3.865850E+01,3.061673E+01,9.000000E+01
262,5,6.550000E+00,1.484047E+00,-3.094333E-01,1.700000E+01,Active Shallow Crust,3.865848E+01,3.061668E+01,9.000000E+01
263,5,6.550000E+00,1.495283E+00,-2.953882E-01,1.700000E+01,Active Shallow Crust,3.865851E+01,3.061645E+01,9.000000E+01
264,11,6.550000E+00,1.506518E+00,-2.813431E-01,1.700000E+01,Active Shallow Crust,3.865848E+01,3.061786E+01,9.000000E+01
265,8,6.550000E+00,1.517754E+00,-2.672981E-01,1.700000E+01,Active Shallow Crust,3.865848E+01,3.061926E+01,9.000000E+01
266,8,6.550000E+00,1.528990E+00,-2.532530E-01,1.700000E+01,Active Shallow Crust,3.865853E+01,3.061865E+01,9.000000E+01
267,9,6.550000E+00,1.540225E+00,-2.392079E-01,1.700000E+01,Active Shallow Crust,3.865857E+01,3.061827E+01,9.000000E+01
268,3,6.550000E+00,1.551461E+00,-2.251628E-01,1.700000E+01,Active Shallow Crust,3.865857E+01,3.061807E+01,9.000000E+01
269,8,6.550000E+00,1.562697E+00,-2.111177E-01,1.700000E+01,Active Shallow Crust,3.865860E+01,3.061788E+01,9.000000E+01
270,5,6.550000E+00,1.573932E+00,-1.970726E-01,1.700000E+01,Active Shallow Crust,3.865862E+01,3.061785E+01,9.000000E+01
271,8,6.550000E+00,1.585168E+00,-1.830275E-01,1.700000E+01,Active Shallow Crust,3.575913E+01,3.081181E+01,9.000000E+01
272,14,6.550000E+00,1.596403E+00,-1.689824E-01,1.700000E+01,Active Shallow Crust,3.273347E+01,3.100919E+01,9.000000E+01
273,7,6.550000E+00,1.607639E+00,-1.549373E-01,1.700000E+01,Active Shallow Crust,2.959104E+01,3.120889E+01,9.000000E+01
274,8,6.550000E+00,1.618875E+00,-1.408922E-01,1.700000E+01,Active Shallow Crust,2.634503E+01,3.141010E+01,9.000000E+01
275,4,6.550000E+00,1.630111E+00,-1.268471E-01,1.700000E+01,Active Shallow Crust,2.301189E+01,3.161329E+01,9.000000E+01
276,6,6.550000E+00,1.641346E+00,-1.128020E-01,1.700000E+01,Active Shallow Crust,1.961106E+01,3.181746E+01,9.000000E+01
277,2,6.550000E+00,1.641071E+00,-9.481782E-02,1.700000E+01,Active Shallow Crust,1.616514E+01,3.202481E+01,9.000000E+01
278,8,6.550000E+00,1.640796E+00,-7.683364E-02,1.700000E+01,Active Shallow Crust,1.269894E+01,3.223595E+01,9.000000E+01
279,8,6.550000E+00,1.640521E+00,-5.884946E-02,1.700000E+01,Active Shallow Crust,9.237572E+00,3.244973E+01,9.000000E+01
280,11,6.550000E+00,1.640246E+00,-4.086528E-02,1.700000E+01,Active Shallow Crust,5.805992E+00,3.266571E+01,9.000000E+01
281,3,6.550000E+00,1.639971E+00,-2.288110E-02,1.700000E+01,Active Shallow Crust,2.427797E+00,3.288354E+01,9.000000E+01
282,6,6.550000E+00,1.639696E+00,-4.896925E-03,1.700000E+01,Active Shallow Crust,3.591244E+02,3.310347E+01,9.000000E+01
283,4,6.550000E+00,1.639422E+00,1.308725E-02,1.700000E+01,Active Shallow Crust,3.591244E+02,3.310347E+01,9.000000E+01
284,6,6.550000E+00,1.639147E+00,3.107143E-02,1.700000E+01,Active Shallow Crust,3.591245E+02,3.310421E+01,9.000000E+01
285,8,6.550000E+00,1.638872E+00,4.905561E-02,1.700000E+01,Active Shallow Crust,3.591245E+02,3.310493E+01,9.000000E+01
286,4,6.550000E+00,1.638597E+00,6.703979E-02,1.700000E+01,Active Shallow Crust,3.591246E+02,3.310493E+01,9.000000E+01
287,3,6.650000E+00,1.226296E+00,-4.853352E-01,1.100000E+01,Active Shallow Crust,3.865931E+01,3.058729E+01,9.000000E+01
288,10,6.650000E+00,1.237532E+00,-4.712902E-01,1.100000E+01,Active Shallow Crust,3.865926E+01,3.058834E+01,9.000000E+01
289,10,6.650000E+00,1.248769E+00,-4.572452E-01,1.100000E+01,Active Shallow Crust,3.865919E+01,3.058885E+01,9.000000E+01
290,5,6.650000E+00,1.260005E+00,-4.432002E-01,1.100000E+01,Active Shallow Crust,3.865916E+01,3.058975E+01,9.000000E+01
291,4,6.650000E+00,1.271241E+00,-4.291552E-01,1.100000E+01,Active Shallow Crust,3.865914E+01,3.059122E+01,9.000000E+01
292,7,6.650000E+00,1.282476E+00,-4.151102E-01,1.100000E+01,Active Shallow Crust,3.865905E+01,3.059135E+01,9.000000E+01
293,3,6.650000E+00,1.293712E+00,-4.010652E-01,1.100000E+01,Active Shallow Crust,3.865903E+01,3.059170E+01,9.000000E+01
294,4,6.650000E+00,1.304948E+00,-3.870202E-01,1.100000E+01,Active Shallow Crust,3.865897E+01,3.059280E+01,9.000000E+01
295,2,6.650000E+00,1.316184E+00,-3.729751E-01,1.100000E+01,Active Shallow Crust,3.865893E+01,3.059373E+01,9.000000E+01
296,8,6.650000E+00,1.327420E+00,-3.589301E-01,1.100000E+01,Active Shallow Crust,3.865892E+01,3.059410E+01,9.000000E+01
297,8,6.650000E+00,1.338656E+00,-3.448850E-01,1.100000E+01,Active Shallow Crust,3.865889E+01,3.059481E+01,9.000000E+01
298,7,6.650000E+00,1.349892E+00,-3.308399E-01,1.100000E+01,Active Shallow Crust,3.865884E+01,3.059519E+01,9.000000E+01
299,5,6.650000E+00,1.361127E+00,-3.167948E-01,1.100000E+01,Active Shallow Crust,3.865886E+01,3.059558E+01,9.000000E+01
300,9,6.650000E+00,1.372363E+00,-3.027497E-01,1.100000E+01,Active Shallow Crust,3.865882E+01,3.059725E+01,9.000000E+01
301,3,6.650000E+00,1.383599E+00,-2.887046E-01,1.100000E+01,Active Shallow Crust,3.865882E+01,3.059819E+01,9.000000E+01
302,8,6.650000E+00,1.394835E+00,-2.746595E-01,1.100000E+01,Active Shallow Crust,3.865882E+01,3.059819E+01,9.000000E+01
303,7,6.650000E+00,1.406071E+00,-2.606143E-01,1.100000E+01,Active Shallow Crust,3.865877E+01,3.059839E+01,9.000000E+01
304,8,6.650000E+00,1.417306E+00,-2.465692E-01,1.100000E+01,Active Shallow Crust,3.865876E+01,3.059841E+01,9.000000E+01
305,11,6.650000E+00,1.428542E+00,-2.325241E-01,1.100000E+01,Active Shallow Crust,3.865876E+01,3.059844E+01,9.000000E+01
306,8,6.650000E+00,1.439778E+00,-2.184789E-01,1.100000E+01,Active Shallow Crust,3.865873E+01,3.059753E+01,9.000000E+01
307,6,6.650000E+00,1.451013E+00,-2.044338E-01,1.100000E+01,Active Shallow Crust,3.865877E+01,3.059584E+01,9.000000E+01
308,6,6.650000E+00,1.462249E+00,-1.903886E-01,1.100000E+01,Active Shallow Crust,3.865876E+01,3.059492E+01,9.000000E+01
309,5,6.650000E+00,1.473485E+00,-1.763435E-01,1.100000E+01,Active Shallow Crust,3.865875E+01,3.059494E+01,9.000000E+01
310,9,6.650000E+00,1.484721E+00,-1.622983E-01,1.100000E+01,Active Shallow Crust,3.865880E+01,3.059459E+01,9.000000E+01
311,4,6.650000E+00,1.495956E+00,-1.482531E-01,1.100000E+01,Active Shallow Crust,3.598697E+01,3.077389E+01,9.000000E+01
312,4,6.650000E+00,1.507192E+00,-1.342079E-01,1.100000E+01,Active Shallow Crust,3.320687E+01,3.095573E+01,9.000000E+01
313,7,6.650000E+00,1.518428E+00,-1.201628E-01,1.100000E+01,Active Shallow Crust,3.032622E+01,3.113742E+01,9.000000E+01
314,3,6.650000E+00,1.529664E+00,-1.061176E-01,1.100000E+01,Active Shallow Crust,2.735403E+01,3.132206E+01,9.000000E+01
315,8,6.650000E+00,1.540899E+00,-9.207242E-02,1.100000E+01,Active Shallow Crust,2.430315E+01,3.150877E+01,9.000000E+01
316,8,6.650000E+00,1.552135E+00,-7.802724E-02,1.100000E+01,Active Shallow Crust,2.118782E+01,3.169687E+01,9.000000E+01
317,7,6.650000E+00,1.557616E+00,-6.201252E-02,1.100000E+01,Active Shallow Crust,1.802531E+01,3.188639E+01,9.000000E+01
318,5,6.650000E+00,1.557341E+00,-4.402825E-02,1.100000E+01,Active Shallow Crust,1.483376E+01,3.207958E+01,9.000000E+01
319,4,6.650000E+00,1.557066E+00,-2.604399E-02,1.100000E+01,Active Shallow Crust,1.163270E+01,3.227587E+01,9.000000E+01
320,4,6.650000E+00,1.556516E+00,9.924548E-03,1.100000E+01,Active Shallow Crust,5.282367E+00,3.267463E+01,9.000000E+01
321,2,6.650000E+00,1.556241E+00,2.790882E-02,1.100000E+01,Active Shallow Crust,2.170770E+00,3.287717E+01,9.000000E+01
322,5,6.650000E+00,1.555966E+00,4.589308E-02,1.100000E+01,Active Shallow Crust,3.591244E+02,3.308133E+01,9.000000E+01
323,8,6.650000E+00,1.555691E+00,6.387735E-02,1.100000E+01,Active Shallow Crust,3.591244E+02,3.308112E+01,9.000000E+01
324,4,6.650000E+00,1.555417E+00,8.186162E-02,1.100000E+01,Active Shallow Crust,3.591245E+02,3.308052E+01,9.000000E+01
325,8,6.650000E+00,1.555142E+00,9.984589E-02,1.100000E+01,Active Shallow Crust,3.591245E+02,3.308101E+01,9.000000E+01
326,6,6.650000E+00,1.240229E+00,-4.923011E-01,1.200000E+01,Active Shallow Crust,3.865923E+01,3.060284E+01,9.000000E+01
327,4,6.650000E+00,1.251465E+00,-4.782561E-01,1.200000E+01,Active Shallow Crust,3.865918E+01,3.060149E+01,9.000000E+01
328,9,6.650000E+00,1.262701E+00,-4.642112E-01,1.200000E+01,Active Shallow Crust,3.865911E+01,3.060069E+01,9.000000E+01
329,7,6.650000E+00,1.273937E+00,-4.501662E-01,1.200000E+01,Active Shallow Crust,3.865909E+01,3.059955E+01,9.000000E+01
330,5,6.650000E+00,1.285173E+00,-4.361213E-01,1.200000E+01,Active Shallow Crust,3.865903E+01,3.059838E+01,9.000000E+01
331,4,6.650000E+00,1.296409E+00,-4.220763E-01,1.200000E+01,Active Shallow Crust,3.865899E+01,3.059838E+01,9.000000E+01
332,3,6.650000E+00,1.307645E+00,-4.080312E-01,1.200000E+01,Active Shallow Crust,3.865895E+01,3.059876E+01,9.000000E+01
333,5,6.650000E+00,1.318881E+00,-3.939862E-01,1.200000E+01,Active Shallow Crust,3.865889E+01,3.059814E+01,9.000000E+01
334,9,6.650000E+00,1.330117E+00,-3.799412E-01,1.200000E+01,Active Shallow Crust,3.865889E+01,3.059700E+01,9.000000E+01
335,3,6.650000E+00,1.341352E+00,-3.658961E-01,1.200000E+01,Active Shallow Crust,3.865886E+01,3.059659E+01,9.000000E+01
336,2,6.650000E+00,1.352588E+00,-3.518510E-01,1.200000E+01,Active Shallow Crust,3.865884E+01,3.059582E+01,9.000000E+01
337,4,6.650000E+00,1.363824E+00,-3.378060E-01,1.200000E+01,Active Shallow Crust,3.865878E+01,3.059487E+01,9.000000E+01
338,7,6.650000E+00,1.375060E+00,-3.237609E-01,1.200000E+01,Active Shallow Crust,3.865878E+01,3.059338E+01,9.000000E+01
339,4,6.650000E+00,1.386296E+00,-3.097158E-01,1.200000E+01,Active Shallow Crust,3.865878E+01,3.059245E+01,9.000000E+01
340,6,6.650000E+00,1.397531E+00,-2.956707E-01,1.200000E+01,Active Shallow Crust,3.865877E+01,3.059262E+01,9.000000E+01
341,7,6.650000E+00,1.408767E+00,-2.816256E-01,1.200000E+01,Active Shallow Crust,3.865874E+01,3.059303E+01,9.000000E+01
342,7,6.650000E+00,1.420003E+00,-2.675804E-01,1.200000E+01,Active Shallow Crust,3.865873E+01,3.059415E+01,9.000000E+01
343,8,6.650000E+00,1.431239E+00,-2.535353E-01,1.200000E+01,Active Shallow Crust,3.865874E+01,3.059469E+01,9.000000E+01
344,1,6.650000E+00,1.442474E+00,-2.394902E-01,1.200000E+01,Active Shallow Crust,3.865871E+01,3.059430E+01,9.000000E+01
345,7,6.650000E+00,1.453710E+00,-2.254450E-01,1.200000E+01,Active Shallow Crust,3.865870E+01,3.059429E+01,9.000000E+01
346,5,6.650000E+00,1.464946E+00,-2.113999E-01,1.200000E+01,Active Shallow Crust,3.865873E+01,3.059619E+01,9.000000E+01
347,3,6.650000E+00,1.476182E+00,-1.973548E-01,1.200000E+01,Active Shallow Crust,3.865873E+01,3.059733E+01,9.000000E+01
348,7,6.650000E+00,1.487417E+00,-1.833096E-01,1.200000E+01,Active Shallow Crust,3.865874E+01,3.059641E+01,9.000000E+01
349,8,6.650000E+00,1.498653E+00,-1.692645E-01,1.200000E+01,Active Shallow Crust,3.865876E+01,3.059644E+01,9.000000E+01
350,11,6.650000E+00,1.509889E+00,-1.552193E-01,1.200000E+01,Active Shallow Crust,3.598708E+01,3.077623E+01,9.000000E+01
351,8,6.650000E+00,1.521124E+00,-1.411741E-01,1.200000E+01,Active Shallow Crust,3.320711E+01,3.095815E+01,9.000000E+01
352,3,6.650000E+00,1.532360E+00,-1.271290E-01,1.200000E+01,Active Shallow Crust,3.032633E+01,3.114178E+01,9.000000E+01
353,6,6.650000E+00,1.543596E+00,-1.130838E-01,1.200000E+01,Active Shallow Crust,2.735405E+01,3.132782E+01,9.000000E+01
354,3,6.650000E+00,1.554832E+00,-9.903864E-02,1.200000E+01,Active Shallow Crust,2.430298E+01,3.151458E+01,9.000000E+01
355,6,6.650000E+00,1.566067E+00,-8.499347E-02,1.200000E+01,Active Shallow Crust,2.118759E+01,3.170400E+01,9.000000E+01
356,9,6.650000E+00,1.571548E+00,-6.897876E-02,1.200000E+01,Active Shallow Crust,1.802498E+01,3.189574E+01,9.000000E+01
357,5,6.650000E+00,1.571273E+00,-5.099450E-02,1.200000E+01,Active Shallow Crust,1.483363E+01,3.208931E+01,9.000000E+01
358,2,6.650000E+00,1.570998E+00,-3.301025E-02,1.200000E+01,Active Shallow Crust,1.163294E+01,3.228417E+01,9.000000E+01
359,9,6.650000E+00,1.570723E+00,-1.502600E-02,1.200000E+01,Active Shallow Crust,8.442451E+00,3.248053E+01,9.000000E+01
360,10,6.650000E+00,1.570448E+00,2.958257E-03,1.200000E+01,Active Shallow Crust,5.282073E+00,3.267950E+01,9.000000E+01
361,4,6.650000E+00,1.570173E+00,2.094251E-02,1.200000E+01,Active Shallow Crust,2.170662E+00,3.288191E+01,9.000000E+01
362,10,6.650000E+00,1.569898E+00,3.892677E-02,1.200000E+01,Active Shallow Crust,3.591244E+02,3.308604E+01,9.000000E+01
363,4,6.650000E+00,1.569624E+00,5.691102E-02,1.200000E+01,Active Shallow Crust,3.591245E+02,3.308582E+01,9.000000E+01
364,1,6.650000E+00,1.569349E+00,7.489528E-02,1.200000E+01,Active Shallow Crust,3.591245E+02,3.308522E+01,9.000000E+01
365,5,6.650000E+00,1.569074E+00,9.287953E-02,1.200000E+01,Active Shallow Crust,3.591246E+02,3.308472E+01,9.000000E+01
366,2,6.650000E+00,1.254162E+00,-4.992671E-01,1.300000E+01,Active Shallow Crust,3.865912E+01,3.060209E+01,9.000000E+01
367,9,6.650000E+00,1.265398E+00,-4.852221E-01,1.300000E+01,Active Shallow Crust,3.865905E+01,3.060168E+01,9.000000E+01
368,10,6.650000E+00,1.276634E+00,-4.711772E-01,1.300000E+01,Active Shallow Crust,3.865904E+01,3.060205E+01,9.000000E+01
369,6,6.650000E+00,1.287870E+00,-4.571322E-01,1.300000E+01,Active Shallow Crust,3.865900E+01,3.060219E+01,9.000000E+01
370,6,6.650000E+00,1.299106E+00,-4.430872E-01,1.300000E+01,Active Shallow Crust,3.865892E+01,3.060255E+01,9.000000E+01
371,13,6.650000E+00,1.310342E+00,-4.290422E-01,1.300000E+01,Active Shallow Crust,3.865889E+01,3.060310E+01,9.000000E+01
372,10,6.650000E+00,1.321578E+00,-4.149972E-01,1.300000E+01,Active Shallow Crust,3.865887E+01,3.060214E+01,9.000000E+01
373,5,6.650000E+00,1.332814E+00,-4.009522E-01,1.300000E+01,Active Shallow Crust,3.865882E+01,3.060247E+01,9.000000E+01
374,8,6.650000E+00,1.344049E+00,-3.869072E-01,1.300000E+01,Active Shallow Crust,3.865883E+01,3.060268E+01,9.000000E+01
375,7,6.650000E+00,1.355285E+00,-3.728621E-01,1.300000E+01,Active Shallow Crust,3.865879E+01,3.060284E+01,9.000000E+01
